# target: wasp-43
# filter: <_io.TextIOWrapper name='DATA/WASP-43/IRAC 4.5um/2458738_phasecurve_0/timeseries.csv' mode='w' encoding='UTF-8'>
# tmid: 2458753.478143 +- 0.000069
# emid: 2458753.071578 +- 0.000312
# transit_depth: 0.026057+-0.000049
# eclipse_depth: 0.004050 +- 0.000131
# nightside_amp: 0.001316 +- 0.000155
# hotspot_amp: 0.004050 +- 0.000131
# hotspot_lon[deg]: 16.715543 +- 2.624455
# hotspot_lat[deg]: 5.190616 +- 2.632632
time,flux,err,xcent,ycent,npp,phase,raw_flux,phasecurve
2458752.992701,1.008765,0.004634,14.908161,15.219196,4.966567,0.403051,922.699375,1.003958
2458752.992724,1.004932,0.004646,14.911660,15.218935,5.028768,0.403079,917.980254,1.003958
2458752.992747,0.998580,0.004659,14.877639,15.222517,5.220209,0.403107,912.887159,1.003958
2458752.992770,0.997967,0.004663,14.895030,15.226037,5.173990,0.403135,911.351866,1.003958
2458752.992792,0.998507,0.004661,14.918683,15.246673,5.144279,0.403163,912.367694,1.003958
2458752.992815,1.007596,0.004640,14.884462,15.244230,5.258244,0.403191,920.390131,1.003958
2458752.992838,1.006310,0.004647,14.891761,15.233737,5.168208,0.403219,917.875608,1.003958
2458752.992861,1.007776,0.004634,14.928540,15.222387,4.894007,0.403247,922.742631,1.003958
2458752.992884,1.006169,0.004638,14.944014,15.212368,4.900724,0.403275,921.121500,1.003958
2458752.992906,0.998064,0.004656,14.901872,15.218762,4.896194,0.403303,914.233454,1.003958
2458752.992929,1.001850,0.004650,14.914081,15.216659,4.933344,0.403331,916.663840,1.003959
2458752.992952,1.002912,0.004651,14.906578,15.221553,5.079051,0.403359,916.116729,1.003959
2458752.992975,1.006995,0.004638,14.914248,15.224474,5.054224,0.403387,921.423626,1.003959
2458752.992997,1.003175,0.004646,14.907731,15.204302,4.918315,0.403415,918.076296,1.003959
2458752.993020,1.000069,0.004653,14.909716,15.226270,4.967050,0.403443,915.438360,1.003959
2458752.993043,1.000911,0.004654,14.894752,15.210684,5.007324,0.403471,915.023732,1.003959
2458752.993066,1.000896,0.004654,14.910876,15.214049,5.090190,0.403499,914.848709,1.003959
2458752.993089,1.005687,0.004639,14.914876,15.217199,4.944000,0.403527,920.675198,1.003959
2458752.993111,1.012979,0.004620,14.939377,15.212681,4.649223,0.403555,928.483031,1.003959
2458752.993134,1.008980,0.004629,14.939934,15.215538,4.690578,0.403583,924.751931,1.003959
2458752.993157,1.001119,0.004649,14.941478,15.213712,4.825640,0.403611,916.896393,1.003960
2458752.993180,1.015150,0.004615,14.928769,15.200308,4.660203,0.403639,930.517985,1.003960
2458752.993202,1.000873,0.004647,14.951582,15.190140,4.600423,0.403667,917.711524,1.003960
2458752.993225,0.994849,0.004658,14.961852,15.182096,4.452132,0.403695,913.545095,1.003960
2458752.993248,1.004126,0.004644,14.934975,15.213451,4.800669,0.403723,918.861710,1.003960
2458752.993271,1.004300,0.004642,14.929982,15.211277,4.700218,0.403751,919.856794,1.003960
2458752.993294,1.000150,0.004648,14.947628,15.200994,4.649013,0.403779,917.172374,1.003960
2458752.993316,0.990071,0.004671,14.949011,15.195731,4.597230,0.403807,908.180643,1.003960
2458752.993339,1.015001,0.004612,14.966134,15.191046,4.502659,0.403835,931.836156,1.003960
2458752.993362,0.996807,0.004655,14.950514,15.178971,4.546079,0.403863,914.643371,1.003960
2458752.993385,1.002591,0.004647,14.917857,15.207251,4.834954,0.403891,917.755855,1.003961
2458752.993407,1.004151,0.004644,14.912415,15.190922,4.806092,0.403919,918.846040,1.003961
2458752.993430,1.004080,0.004645,14.937599,15.195281,4.717893,0.403947,918.540451,1.003961
2458752.993453,1.004303,0.004638,14.914197,15.197246,4.731864,0.403975,921.241209,1.003961
2458752.993476,0.993184,0.004671,14.936649,15.207062,4.724641,0.404003,908.445945,1.003961
2458752.993499,1.000727,0.004644,14.945053,15.185326,4.564898,0.404031,918.849294,1.003961
2458752.993521,1.000266,0.004646,14.955658,15.194620,4.559697,0.404059,917.978382,1.003961
2458752.993544,1.002301,0.004640,14.959287,15.200473,4.515325,0.404087,920.316385,1.003961
2458752.993567,0.997414,0.004660,14.934551,15.199351,4.724650,0.404115,912.498601,1.003961
