# target: wasp-19
# filter: IRAC 3.6um
# tmid: 2455777.162871 +- 0.000134
# emid: 2455776.767849 +- 0.000410
# transit_depth: 0.020494+-0.000059
# eclipse_depth: 0.004529 +- 0.000159
# nightside_amp: 0.003390 +- 0.000257
# hotspot_amp: 0.004529 +- 0.000159
# hotspot_lon[deg]: -33.255132 +- 3.624146
# hotspot_lat[deg]: 14.164223 +- 6.114429
time,flux,err,xcent,ycent,npp,phase,raw_flux,phasecurve
2455776.624770,1.013289,0.006170,15.082146,15.213027,4.582960,0.323717,453.474094,1.003500
2455776.624793,0.988722,0.006238,15.101627,15.190696,4.558452,0.323746,443.560628,1.003500
2455776.624816,1.006929,0.006191,15.085618,15.213913,4.608334,0.323775,450.289601,1.003501
2455776.624838,0.997337,0.006220,15.098514,15.185214,4.619131,0.323804,446.197339,1.003501
2455776.624861,1.006292,0.006193,15.084849,15.191665,4.613364,0.323833,450.093626,1.003501
2455776.624884,1.012863,0.006172,15.099275,15.214292,4.600942,0.323861,453.125170,1.003501
2455776.624907,1.004313,0.006196,15.092175,15.194749,4.583384,0.323890,449.693659,1.003501
2455776.624930,1.011044,0.006170,15.084333,15.198642,4.536694,0.323919,453.449758,1.003501
2455776.624952,0.996097,0.006204,15.102321,15.179072,4.508047,0.323948,448.418687,1.003502
2455776.624975,1.001154,0.006181,15.103571,15.186955,4.407358,0.323977,451.802875,1.003502
2455776.624998,0.999966,0.006182,15.083453,15.201492,4.365431,0.324006,451.605324,1.003502
2455776.625021,1.003103,0.006173,15.087523,15.181154,4.384792,0.324035,452.921210,1.003502
2455776.625043,1.002417,0.006178,15.070446,15.172859,4.403866,0.324064,452.208467,1.003502
2455776.625066,1.018530,0.006141,15.092525,15.195008,4.483438,0.324092,457.675398,1.003502
2455776.625089,0.995382,0.006179,15.096447,15.164585,4.295089,0.324121,452.176260,1.003503
2455776.625112,0.999511,0.006190,15.067686,15.166120,4.426430,0.324150,450.513225,1.003503
2455776.625135,1.007309,0.006173,15.058184,15.191230,4.450052,0.324179,452.999696,1.003503
2455776.625157,0.994775,0.006213,15.060586,15.209547,4.482780,0.324208,447.230092,1.003503
2455776.625180,1.001103,0.006175,15.071293,15.167589,4.364933,0.324237,452.625917,1.003503
2455776.625203,1.009698,0.006161,15.086437,15.179085,4.442614,0.324266,454.730571,1.003503
2455776.625226,1.009600,0.006133,15.079905,15.172987,4.222301,0.324295,458.938034,1.003504
2455776.625248,1.011118,0.006127,15.100840,15.166339,4.244993,0.324323,459.887531,1.003504
2455776.625271,0.990809,0.006220,15.127953,15.223457,4.457793,0.324352,446.144094,1.003504
2455776.625294,1.007519,0.006172,15.113998,15.194419,4.472954,0.324381,453.176575,1.003504
2455776.625317,1.000163,0.006189,15.082666,15.174934,4.452369,0.324410,450.630551,1.003504
2455776.625340,0.996544,0.006200,15.085612,15.193205,4.417203,0.324439,449.124026,1.003504
2455776.625362,0.992866,0.006194,15.135412,15.201107,4.353193,0.324468,449.866846,1.003505
2455776.625385,1.005821,0.006166,15.088493,15.232740,4.354905,0.324497,454.047984,1.003505
2455776.625408,1.007699,0.006183,15.093819,15.250534,4.516651,0.324526,451.572504,1.003505
2455776.625431,1.003824,0.006196,15.095368,15.247416,4.593104,0.324554,449.703583,1.003505
2455776.625453,1.003590,0.006198,15.126717,15.227146,4.554379,0.324583,449.294490,1.003505
2455776.625476,0.993073,0.006222,15.106923,15.228065,4.464259,0.324612,445.936760,1.003505
2455776.625499,1.014082,0.006147,15.126041,15.213271,4.418964,0.324641,456.862977,1.003506
2455776.625522,1.012062,0.006155,15.115903,15.209523,4.430021,0.324670,455.681377,1.003506
2455776.625545,1.004737,0.006189,15.099720,15.215471,4.483143,0.324699,450.695182,1.003506
2455776.625567,0.996305,0.006222,15.115249,15.199911,4.611933,0.324728,445.831300,1.003506
2455776.625590,0.996233,0.006212,15.083887,15.204778,4.516785,0.324757,447.320278,1.003506
2455776.625613,0.999787,0.006200,15.090766,15.200082,4.506899,0.324785,449.017488,1.003506
2455776.625636,1.004932,0.006177,15.088768,15.195680,4.449331,0.324814,452.385775,1.003507
2455776.625658,1.006019,0.006170,15.111632,15.210338,4.408327,0.324843,453.377990,1.003507
2455776.625681,0.984053,0.006213,15.122361,15.179702,4.284356,0.324872,447.167807,1.003507
2455776.625704,0.996457,0.006203,15.069978,15.220721,4.398456,0.324901,448.582533,1.003507
2455776.625727,0.991646,0.006219,15.082615,15.201676,4.453108,0.324930,446.299493,1.003507
2455776.625750,1.000190,0.006204,15.081697,15.207561,4.556937,0.324959,448.524785,1.003507
2455776.625772,0.991701,0.006227,15.092083,15.213357,4.499194,0.324988,445.207559,1.003508
2455776.625835,0.987911,0.006223,15.085473,15.168889,4.458200,0.325067,445.651964,1.003508
2455776.625858,0.988385,0.006237,15.093035,15.196368,4.550738,0.325096,443.743736,1.003508
2455776.625881,1.002100,0.006192,15.096456,15.219993,4.449226,0.325125,450.108199,1.003508
2455776.625903,0.995220,0.006229,15.084752,15.235224,4.678572,0.325154,444.856370,1.003508
2455776.625926,0.992357,0.006228,15.116480,15.221273,4.537318,0.325182,445.051330,1.003509
2455776.625949,1.013797,0.006163,15.105011,15.185992,4.559518,0.325211,454.434727,1.003509
2455776.625972,1.009478,0.006155,15.113383,15.180591,4.419126,0.325240,455.643823,1.003509
2455776.625994,1.003219,0.006170,15.101987,15.219905,4.356079,0.325269,453.393930,1.003509
2455776.626017,1.004484,0.006187,15.096534,15.198112,4.521465,0.325298,450.862995,1.003509
2455776.626040,0.997052,0.006196,15.124676,15.203570,4.426974,0.325327,449.643207,1.003509
2455776.626063,0.994940,0.006203,15.095909,15.198728,4.419590,0.325356,448.513750,1.003510
2455776.626086,1.003338,0.006188,15.113959,15.201407,4.488232,0.325385,450.687750,1.003510
2455776.626131,1.011122,0.006159,15.138196,15.214680,4.484960,0.325442,455.003412,1.003510
2455776.626154,0.995123,0.006230,15.078515,15.205846,4.633525,0.325471,444.686199,1.003510
2455776.626177,1.006222,0.006203,15.069195,15.218707,4.703380,0.325500,448.632714,1.003510
2455776.626199,1.001430,0.006231,15.066988,15.252580,4.862797,0.325529,444.518042,1.003511
2455776.626222,1.008094,0.006187,15.090853,15.238750,4.647849,0.325558,450.916141,1.003511
2455776.626245,1.004832,0.006186,15.120683,15.239937,4.485990,0.325587,451.000135,1.003511
2455776.626268,0.992900,0.006230,15.128926,15.222571,4.599787,0.325616,444.676976,1.003511
2455776.626291,1.005748,0.006188,15.106745,15.221793,4.517733,0.325645,450.801017,1.003511
2455776.626313,1.002372,0.006191,15.110298,15.185698,4.532267,0.325673,450.258584,1.003511
2455776.626336,1.009193,0.006188,15.090895,15.232118,4.696100,0.325702,450.826037,1.003512
2455776.626359,0.998928,0.006200,15.070149,15.196943,4.511817,0.325731,448.978743,1.003512
2455776.626382,0.994692,0.006206,15.075339,15.207993,4.409686,0.325760,448.143907,1.003512
2455776.626405,0.992000,0.006223,15.121031,15.206432,4.502074,0.325789,445.674950,1.003512
2455776.626427,1.009192,0.006151,15.082518,15.200581,4.339483,0.325818,456.208289,1.003512
2455776.626450,1.001549,0.006194,15.096351,15.217541,4.467632,0.325847,449.877595,1.003512
2455776.626473,0.999099,0.006206,15.129014,15.207329,4.552721,0.325876,448.128030,1.003513
2455776.626496,1.010052,0.006156,15.077413,15.185834,4.407713,0.325904,455.401491,1.003513
2455776.626518,1.002375,0.006162,15.122848,15.153376,4.350584,0.325933,454.607240,1.003513
2455776.626541,1.002807,0.006167,15.105051,15.171214,4.363821,0.325962,453.889648,1.003513
2455776.626564,0.996867,0.006186,15.097516,15.173945,4.373957,0.325991,451.072277,1.003513
2455776.626587,0.998824,0.006188,15.083355,15.171667,4.430892,0.326020,450.732505,1.003513
2455776.626610,1.010653,0.006164,15.084910,15.209283,4.461679,0.326049,454.220016,1.003514
2455776.626632,1.013960,0.006158,15.069889,15.216538,4.482388,0.326078,455.182870,1.003514
2455776.626655,1.012045,0.006156,15.079582,15.178342,4.463891,0.326107,455.479458,1.003514
2455776.626678,0.995016,0.006181,15.083502,15.179013,4.286477,0.326136,451.825837,1.003514
2455776.626701,0.995845,0.006173,15.100877,15.192126,4.213682,0.326164,452.890866,1.003514
2455776.626723,0.990067,0.006189,15.102897,15.180407,4.228385,0.326193,450.579949,1.003514
2455776.626746,1.000947,0.006165,15.102985,15.214588,4.294419,0.326222,454.096923,1.003515
2455776.626769,1.010230,0.006158,15.109142,15.189446,4.448702,0.326251,455.185967,1.003515
2455776.626792,1.003741,0.006176,15.101869,15.193860,4.431288,0.326280,452.457005,1.003515
2455776.626815,0.995004,0.006192,15.092826,15.182886,4.361478,0.326309,450.217983,1.003515
